TranscriptionId	Channels	Channel	StartTime	EndTime	SegmentDuration	Transcription	RecordingId	Domain	Duration	SampleRate	BitDepth	RelativeFileName	LeftChannelSpeakerId	LeftChannelNative	LeftChannelRole	LeftChannelSpeakerAge	LeftChannelSpeakerGender	LeftChannelSpeakerLivingCountry	LeftChannelSpeakerAccent	RightChannelSpeakerId	RightChannelNative	RightChannelRole	RightChannelSpeakerAge	RightChannelSpeakerGender	RightChannelSpeakerLivingCountry	RightChannelSpeakerAccent
376058	2	1	0:01:14.389	0:01:29.705	00:00:15.316	[filler/] Maraming salamat po sa impormasyon Ngayon [filler/] gumagana po ngayon ang [eng_start/] "Five G. Network" [eng_end/] sa karamihan po ng "Lungsod ng Maynila" at [filler/] posible namang po tayong mag-upgi [eng_start/] upgrade [eng_end/] dito	227c3108-ed81-4c42-b6f9-988f503fcc43	telco	00:04:13.699996948242188	8000	16	Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav	8737EDC6-3419-4ADD-A945-A6E6E2F897CE	True	agent	36	Female	Philippines	National Capital Region (Metro Manila)	7C995739-18AF-4AA4-B492-E1EE6B431491	True	customer	36	Female	Philippines	Rizal
376059	2	2	0:01:30.997	0:01:38.003	00:00:7.006	[filler/] Ano kayang mga plano mo ng bukod sa pagpunta [n_s/]	227c3108-ed81-4c42-b6f9-988f503fcc43	telco	00:04:13.699996948242188	8000	16	Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav	8737EDC6-3419-4ADD-A945-A6E6E2F897CE	True	agent	36	Female	Philippines	National Capital Region (Metro Manila)	7C995739-18AF-4AA4-B492-E1EE6B431491	True	customer	36	Female	Philippines	Rizal
376060	2	1	0:01:37.095	0:01:42.739	00:00:5.644	[filler/] [eng_start/] Okay [eng_end/] po bale ang mga [eng_start/] plan [eng_end/] po ay katulad din naman katulad na katulad po ng [eng_start/] four [eng_end/] G. [eng_start/] network [eng_end/]	227c3108-ed81-4c42-b6f9-988f503fcc43	telco	00:04:13.699996948242188	8000	16	Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav	8737EDC6-3419-4ADD-A945-A6E6E2F897CE	True	agent	36	Female	Philippines	National Capital Region (Metro Manila)	7C995739-18AF-4AA4-B492-E1EE6B431491	True	customer	36	Female	Philippines	Rizal
376061	2	2	0:01:45.228	0:01:47.688	00:00:2.460	[filler/] Nasa magkano kaya babayaran	227c3108-ed81-4c42-b6f9-988f503fcc43	telco	00:04:13.699996948242188	8000	16	Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav	8737EDC6-3419-4ADD-A945-A6E6E2F897CE	True	agent	36	Female	Philippines	National Capital Region (Metro Manila)	7C995739-18AF-4AA4-B492-E1EE6B431491	True	customer	36	Female	Philippines	Rizal
376062	2	1	0:01:48.782	0:01:55.667	00:00:6.885	[filler/] Medyo [eng_start/] for- [eng_end/] para po sa [eng_start/] five G. network [eng_end/] medyo may mas mahal po ito kumpara dito sa [eng_start/] four G. [eng_end/]	227c3108-ed81-4c42-b6f9-988f503fcc43	telco	00:04:13.699996948242188	8000	16	Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav	8737EDC6-3419-4ADD-A945-A6E6E2F897CE	True	agent	36	Female	Philippines	National Capital Region (Metro Manila)	7C995739-18AF-4AA4-B492-E1EE6B431491	True	customer	36	Female	Philippines	Rizal
376063	2	2	0:01:57.920	0:02:06.066	00:00:8.146	[filler/] [n_s/] Awtomatiko bang kukunin sa iyong [eng_start/] five G network [eng_end/] [filler/] sa telepono ko kung magpapalit di ako agad ng [eng_start/] plan [eng_end/]	227c3108-ed81-4c42-b6f9-988f503fcc43	telco	00:04:13.699996948242188	8000	16	Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav	8737EDC6-3419-4ADD-A945-A6E6E2F897CE	True	agent	36	Female	Philippines	National Capital Region (Metro Manila)	7C995739-18AF-4AA4-B492-E1EE6B431491	True	customer	36	Female	Philippines	Rizal
376064	2	1	0:02:07.166	0:02:17.866	00:00:10.700	Kapag koneto kapag konekta po hindi po ito mangyayari dahil hindi po akma sa bagong [eng_start/] network [eng_end/] ang karamihan po ng mga telepono dito sa "Maynila"	227c3108-ed81-4c42-b6f9-988f503fcc43	telco	00:04:13.699996948242188	8000	16	Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav	8737EDC6-3419-4ADD-A945-A6E6E2F897CE	True	agent	36	Female	Philippines	National Capital Region (Metro Manila)	7C995739-18AF-4AA4-B492-E1EE6B431491	True	customer	36	Female	Philippines	Rizal
376065	2	2	0:02:19.931	0:02:29.035	00:00:9.104	[filler/] [n_s/] Ano po yung pwede kong gawin para ma-set up yung telepono ko para mas gumanda yung [eng_start/] network [eng_end/] kasi kailangan sa trabaho talaga [filler/]	227c3108-ed81-4c42-b6f9-988f503fcc43	telco	00:04:13.699996948242188	8000	16	Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav	8737EDC6-3419-4ADD-A945-A6E6E2F897CE	True	agent	36	Female	Philippines	National Capital Region (Metro Manila)	7C995739-18AF-4AA4-B492-E1EE6B431491	True	customer	36	Female	Philippines	Rizal
376066	2	1	0:02:27.982	0:02:47.090	00:00:19.108	[n_s/] [filler/] Sige po [filler/] walang problema po iyan maaari ko pong [filler/] tignan sa [eng_start/] system [eng_end/] ko [n_s/] kung ano po yung kasalukuyan ninyong telepono at base po dito ang telepono niyo po ay ang tatak ay "Oppo" at ang modelo po ay A. [eng_start/] fifty-two [eng_end/] po	227c3108-ed81-4c42-b6f9-988f503fcc43	telco	00:04:13.699996948242188	8000	16	Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav	8737EDC6-3419-4ADD-A945-A6E6E2F897CE	True	agent	36	Female	Philippines	National Capital Region (Metro Manila)	7C995739-18AF-4AA4-B492-E1EE6B431491	True	customer	36	Female	Philippines	Rizal
376067	2	2	0:02:43.839	0:02:49.585	00:00:5.746	[n_s/] [filler/] tama tama [n_s/] sige tama	227c3108-ed81-4c42-b6f9-988f503fcc43	telco	00:04:13.699996948242188	8000	16	Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav	8737EDC6-3419-4ADD-A945-A6E6E2F897CE	True	agent	36	Female	Philippines	National Capital Region (Metro Manila)	7C995739-18AF-4AA4-B492-E1EE6B431491	True	customer	36	Female	Philippines	Rizal
376068	2	1	0:02:47.090	0:02:56.412	00:00:9.322	Tama po ba [filler/] ngayon ipapaalam ko lang po sa inyo na hindi po ito angkop sa telepono [filler/] niyo para po sa bagong [eng_start/] network [eng_end/] na [eng_start/] five [eng_end/]	227c3108-ed81-4c42-b6f9-988f503fcc43	telco	00:04:13.699996948242188	8000	16	Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav	8737EDC6-3419-4ADD-A945-A6E6E2F897CE	True	agent	36	Female	Philippines	National Capital Region (Metro Manila)	7C995739-18AF-4AA4-B492-E1EE6B431491	True	customer	36	Female	Philippines	Rizal
376069	2	2	0:02:57.442	0:03:02.973	00:00:5.531	[filler/] ganoon anong [n_s/] mga telepono naman ang angkop para sa [eng_start/] five G. [eng_end/]	227c3108-ed81-4c42-b6f9-988f503fcc43	telco	00:04:13.699996948242188	8000	16	Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav	8737EDC6-3419-4ADD-A945-A6E6E2F897CE	True	agent	36	Female	Philippines	National Capital Region (Metro Manila)	7C995739-18AF-4AA4-B492-E1EE6B431491	True	customer	36	Female	Philippines	Rizal
376070	2	1	0:03:04.382	0:03:12.830	00:00:8.448	Bale sa oras na matapos ang inyong kontrata pwede niyo pwede po kayong mamili ng bagong telepono na aangkop po sa bagong [eng_start/] network [eng_end/]	227c3108-ed81-4c42-b6f9-988f503fcc43	telco	00:04:13.699996948242188	8000	16	Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav	8737EDC6-3419-4ADD-A945-A6E6E2F897CE	True	agent	36	Female	Philippines	National Capital Region (Metro Manila)	7C995739-18AF-4AA4-B492-E1EE6B431491	True	customer	36	Female	Philippines	Rizal
376071	2	2	0:03:15.235	0:03:20.391	00:00:5.156	[filler/] Maraming salamat sa impormasyon na yan [filler/] [n_s/] talagang natulungan ako	227c3108-ed81-4c42-b6f9-988f503fcc43	telco	00:04:13.699996948242188	8000	16	Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav	8737EDC6-3419-4ADD-A945-A6E6E2F897CE	True	agent	36	Female	Philippines	National Capital Region (Metro Manila)	7C995739-18AF-4AA4-B492-E1EE6B431491	True	customer	36	Female	Philippines	Rizal
376072	2	1	0:03:22.370	0:03:33.749	00:00:11.379	[filler/] Walang anuman po Bale [filler/] nag-aalok po kami ngayon ng [eng_start/] "five [eng_end/] G. " na telepono sa pangunahing [eng_start/] brand [eng_end/] po na "Samsung" at ang pinakamainam po na -im [filler/] opsyon dito ay tignan niyo po ito [eng_start/] online [eng_end/]	227c3108-ed81-4c42-b6f9-988f503fcc43	telco	00:04:13.699996948242188	8000	16	Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav	8737EDC6-3419-4ADD-A945-A6E6E2F897CE	True	agent	36	Female	Philippines	National Capital Region (Metro Manila)	7C995739-18AF-4AA4-B492-E1EE6B431491	True	customer	36	Female	Philippines	Rizal
376073	2	2	0:03:36.105	0:03:40.828	00:00:4.723	[filler/] [filler/] [eng_start/] Okay [eng_end/] maraming salamat sa impormasyon na yan [filler/]	227c3108-ed81-4c42-b6f9-988f503fcc43	telco	00:04:13.699996948242188	8000	16	Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav	8737EDC6-3419-4ADD-A945-A6E6E2F897CE	True	agent	36	Female	Philippines	National Capital Region (Metro Manila)	7C995739-18AF-4AA4-B492-E1EE6B431491	True	customer	36	Female	Philippines	Rizal
376074	2	1	0:03:41.752	0:03:43.786	00:00:2.034	[filler/] sige po may kailangan pa po ba kayo	227c3108-ed81-4c42-b6f9-988f503fcc43	telco	00:04:13.699996948242188	8000	16	Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav	8737EDC6-3419-4ADD-A945-A6E6E2F897CE	True	agent	36	Female	Philippines	National Capital Region (Metro Manila)	7C995739-18AF-4AA4-B492-E1EE6B431491	True	customer	36	Female	Philippines	Rizal
376075	2	2	0:03:44.888	0:03:48.430	00:00:3.542	[filler/] Wala naman na sa ngayon natulungan mo na ak	227c3108-ed81-4c42-b6f9-988f503fcc43	telco	00:04:13.699996948242188	8000	16	Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav	8737EDC6-3419-4ADD-A945-A6E6E2F897CE	True	agent	36	Female	Philippines	National Capital Region (Metro Manila)	7C995739-18AF-4AA4-B492-E1EE6B431491	True	customer	36	Female	Philippines	Rizal
376076	2	1	0:03:50.130	0:04:06.911	00:00:16.781	[filler/] [eng_start/] okay [eng_end/] po at [filler/] maraming salamat din po sa pagtawag sa [eng_start/] "Telco [eng_end/] Pilipinas" Sa lahat po ng mga detalyeng sinabi ko sa inyo [filler/] paalala lamang po na kailangan niyo po tingnan ito sa [eng_start/] website [eng_end/] para po sa detalyadong impormasyon Magandang araw po at paalam po	227c3108-ed81-4c42-b6f9-988f503fcc43	telco	00:04:13.699996948242188	8000	16	Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav	8737EDC6-3419-4ADD-A945-A6E6E2F897CE	True	agent	36	Female	Philippines	National Capital Region (Metro Manila)	7C995739-18AF-4AA4-B492-E1EE6B431491	True	customer	36	Female	Philippines	Rizal
376077	2	2	0:04:08.265	0:04:13.700	00:00:5.435	Maraming salamat paalam [n_s/]	227c3108-ed81-4c42-b6f9-988f503fcc43	telco	00:04:13.699996948242188	8000	16	Audio/227c3108-ed81-4c42-b6f9-988f503fcc43.wav	8737EDC6-3419-4ADD-A945-A6E6E2F897CE	True	agent	36	Female	Philippines	National Capital Region (Metro Manila)	7C995739-18AF-4AA4-B492-E1EE6B431491	True	customer	36	Female	Philippines	Rizal
335266	2	1	0:00:00.000	0:00:07.185	00:00:7.185	[eng_start/] one [eng_end/] magandang araw ako po si "Grace" maraming salamat sa pagtawag sa [eng_start/] "Recording Telco" [eng_end/] ano po ang maitutulong ko	57f44268-fbf9-4616-868e-0768e637f0e6	telco	00:03:48.100006103515625	8000	16	Audio/57f44268-fbf9-4616-868e-0768e637f0e6.wav	B96ADAE4-D9C9-434D-A184-38F1C502775D	True	agent	30	Female	Philippines	Pangasinan	882145B4-2242-46F5-BE34-08783B7C919C	True	customer	32	Female	Philippines	Laguna
335267	2	2	0:00:07.004	0:00:14.645	00:00:7.641	[filler/] Opo [filler/] magandang araw [filler/] gusto ko po sana ng [filler/] impormasyon tungkol po sa tagal ng aking kontrata	57f44268-fbf9-4616-868e-0768e637f0e6	telco	00:03:48.100006103515625	8000	16	Audio/57f44268-fbf9-4616-868e-0768e637f0e6.wav	B96ADAE4-D9C9-434D-A184-38F1C502775D	True	agent	30	Female	Philippines	Pangasinan	882145B4-2242-46F5-BE34-08783B7C919C	True	customer	32	Female	Philippines	Laguna
335268	2	1	0:00:14.765	0:00:24.386	00:00:9.621	[filler/] Wala pong problema matutulungan ko po kayo sa pamamagitan ng telepono [filler/] maaari ko po bang hingin ang numero ng inyong telepono	57f44268-fbf9-4616-868e-0768e637f0e6	telco	00:03:48.100006103515625	8000	16	Audio/57f44268-fbf9-4616-868e-0768e637f0e6.wav	B96ADAE4-D9C9-434D-A184-38F1C502775D	True	agent	30	Female	Philippines	Pangasinan	882145B4-2242-46F5-BE34-08783B7C919C	True	customer	32	Female	Philippines	Laguna
335269	2	2	0:00:24.256	0:00:30.402	00:00:6.146	[filler/] Opo [filler/] ang numero po ay [eng_start/] zero four one five one two four five four five [eng_end/]	57f44268-fbf9-4616-868e-0768e637f0e6	telco	00:03:48.100006103515625	8000	16	Audio/57f44268-fbf9-4616-868e-0768e637f0e6.wav	B96ADAE4-D9C9-434D-A184-38F1C502775D	True	agent	30	Female	Philippines	Pangasinan	882145B4-2242-46F5-BE34-08783B7C919C	True	customer	32	Female	Philippines	Laguna
335270	2	1	0:00:30.289	0:00:41.995	00:00:11.706	Maraming salamat at ano po ang inyong buong pangalan maraming salamat "Binibining Jane" ano po ang petsa ng inyong kapanganakan	57f44268-fbf9-4616-868e-0768e637f0e6	telco	00:03:48.100006103515625	8000	16	Audio/57f44268-fbf9-4616-868e-0768e637f0e6.wav	B96ADAE4-D9C9-434D-A184-38F1C502775D	True	agent	30	Female	Philippines	Pangasinan	882145B4-2242-46F5-BE34-08783B7C919C	True	customer	32	Female	Philippines	Laguna
335271	2	2	0:00:33.976	0:00:37.011	00:00:3.035	[filler/] Opo ang aking pangalan ay "Jane Santos"	57f44268-fbf9-4616-868e-0768e637f0e6	telco	00:03:48.100006103515625	8000	16	Audio/57f44268-fbf9-4616-868e-0768e637f0e6.wav	B96ADAE4-D9C9-434D-A184-38F1C502775D	True	agent	30	Female	Philippines	Pangasinan	882145B4-2242-46F5-BE34-08783B7C919C	True	customer	32	Female	Philippines	Laguna
335272	2	2	0:00:41.940	0:00:47.456	00:00:5.516	[filler/] Opo [filler/] ipinanganak po ako noong ika-sampu ng "Nobyembre" [eng_start/] nineteen eighty-six [eng_end/]	57f44268-fbf9-4616-868e-0768e637f0e6	telco	00:03:48.100006103515625	8000	16	Audio/57f44268-fbf9-4616-868e-0768e637f0e6.wav	B96ADAE4-D9C9-434D-A184-38F1C502775D	True	agent	30	Female	Philippines	Pangasinan	882145B4-2242-46F5-BE34-08783B7C919C	True	customer	32	Female	Philippines	Laguna
335273	2	1	0:00:47.359	0:00:52.746	00:00:5.387	Maraming salamat at maaari niyo po bang kumpirmahin ang [eng_start/] address [eng_end/] na nasa [eng_start/] system [eng_end/]	57f44268-fbf9-4616-868e-0768e637f0e6	telco	00:03:48.100006103515625	8000	16	Audio/57f44268-fbf9-4616-868e-0768e637f0e6.wav	B96ADAE4-D9C9-434D-A184-38F1C502775D	True	agent	30	Female	Philippines	Pangasinan	882145B4-2242-46F5-BE34-08783B7C919C	True	customer	32	Female	Philippines	Laguna
335274	2	2	0:00:52.533	0:00:56.777	00:00:4.244	[filler/] Opo ito po ay [eng_start/] unit one two three "Peach Street [eng_end/] [filler/] Bataan"	57f44268-fbf9-4616-868e-0768e637f0e6	telco	00:03:48.100006103515625	8000	16	Audio/57f44268-fbf9-4616-868e-0768e637f0e6.wav	B96ADAE4-D9C9-434D-A184-38F1C502775D	True	agent	30	Female	Philippines	Pangasinan	882145B4-2242-46F5-BE34-08783B7C919C	True	customer	32	Female	Philippines	Laguna
335275	2	1	0:00:57.076	0:01:14.422	00:00:17.346	Ayan maraming salamat po sa impormasyon [filler/] [eng_start/] ma'am [eng_end/] may bisa pa rin po ang kontrata sa loob ng anim na buwan at tanungin ko lang po kung gusto niyo pong pahabain ang kontrata ngayon dahil meron po kayong makukuhang promosyonal na [eng_start/] package [eng_end/] para po sa mga tapat na [eng_start/] customer [eng_end/]	57f44268-fbf9-4616-868e-0768e637f0e6	telco	00:03:48.100006103515625	8000	16	Audio/57f44268-fbf9-4616-868e-0768e637f0e6.wav	B96ADAE4-D9C9-434D-A184-38F1C502775D	True	agent	30	Female	Philippines	Pangasinan	882145B4-2242-46F5-BE34-08783B7C919C	True	customer	32	Female	Philippines	Laguna
335276	2	2	0:01:14.230	0:01:24.887	00:00:10.657	[filler/] Naku hindi na po kasi ang gusto ko po talaga ay [filler/] tapusin na ang kontrata pero pwede ba akong humingi ng impormasyon tungkol diyan sa promosyonal na [filler/] [eng_start/] package [eng_end/]	57f44268-fbf9-4616-868e-0768e637f0e6	telco	00:03:48.100006103515625	8000	16	Audio/57f44268-fbf9-4616-868e-0768e637f0e6.wav	B96ADAE4-D9C9-434D-A184-38F1C502775D	True	agent	30	Female	Philippines	Pangasinan	882145B4-2242-46F5-BE34-08783B7C919C	True	customer	32	Female	Philippines	Laguna
335277	2	1	0:01:25.202	0:01:56.371	00:00:31.169	[n_s/] [filler/] Marami po ang mga ka- [eng_start/] package ma'am [eng_end/] ang pinakamatipid po na [eng_start/] package [eng_end/] ay nag aalok ng [eng_start/] five hundred [eng_end/] minuto at [eng_start/] five gigabyte [eng_end/] ng [eng_start/] data [eng_end/] sa halagang [eng_start/] six hundred ninety pesos [eng_end/] kada buwan at maraming [eng_start/] available [eng_end/] na [eng_start/] data add on [eng_end/] at dagdag po na [eng_start/] two gigabyte [eng_end/] ng [eng_start/] data [eng_end/] sa halagang [eng_start/] one hundred thirty-eight pesos [eng_end/] kada buwan [eng_start/] five gigabyte [eng_end/] ng [eng_start/] data [eng_end/] sa halagang [eng_start/] three hundred forty-five pesos [eng_end/] kada buwan at [eng_start/] ten gigabyte [eng_end/] ng [eng_start/] data [eng_end/] sa halagang [eng_start/] five hundred fifty-two pesos [eng_end/] kada buwan	57f44268-fbf9-4616-868e-0768e637f0e6	telco	00:03:48.100006103515625	8000	16	Audio/57f44268-fbf9-4616-868e-0768e637f0e6.wav	B96ADAE4-D9C9-434D-A184-38F1C502775D	True	agent	30	Female	Philippines	Pangasinan	882145B4-2242-46F5-BE34-08783B7C919C	True	customer	32	Female	Philippines	Laguna
335278	2	2	0:01:56.409	0:02:03.194	00:00:6.785	[filler/] Ganun ba [filler/] tanungin ko lang kung bakit napakababa ng halaga ng mga ito kumpara sa halagang binabayaran ko ngayon	57f44268-fbf9-4616-868e-0768e637f0e6	telco	00:03:48.100006103515625	8000	16	Audio/57f44268-fbf9-4616-868e-0768e637f0e6.wav	B96ADAE4-D9C9-434D-A184-38F1C502775D	True	agent	30	Female	Philippines	Pangasinan	882145B4-2242-46F5-BE34-08783B7C919C	True	customer	32	Female	Philippines	Laguna
335279	2	1	0:02:03.189	0:02:14.494	00:00:11.305	[filler/] [eng_start/] Ma'am [eng_end/] dahil po sa [filler/] kasalukuyan po rin rin po kayong nagbabayad para sa telepono at sa loob ng anim na buwan ay pwede na po kayong lumipat sa [eng_start/] subscription [eng_end/] na [eng_start/] SIM [eng_end/] lang	57f44268-fbf9-4616-868e-0768e637f0e6	telco	00:03:48.100006103515625	8000	16	Audio/57f44268-fbf9-4616-868e-0768e637f0e6.wav	B96ADAE4-D9C9-434D-A184-38F1C502775D	True	agent	30	Female	Philippines	Pangasinan	882145B4-2242-46F5-BE34-08783B7C919C	True	customer	32	Female	Philippines	Laguna
335280	2	2	0:02:14.497	0:02:23.790	00:00:9.293	[filler/] Gano'n ba sige naintindihan ko [filler/] tanungin ko na lang kung awtomatikong mangyayari ang paglipat sa [eng_start/] subscription [eng_end/] ko sa [eng_start/] S. I. M. [eng_end/] lang o kung kailangan ko pang tumawag ulit	57f44268-fbf9-4616-868e-0768e637f0e6	telco	00:03:48.100006103515625	8000	16	Audio/57f44268-fbf9-4616-868e-0768e637f0e6.wav	B96ADAE4-D9C9-434D-A184-38F1C502775D	True	agent	30	Female	Philippines	Pangasinan	882145B4-2242-46F5-BE34-08783B7C919C	True	customer	32	Female	Philippines	Laguna
335281	2	1	0:02:23.757	0:02:35.247	00:00:11.490	[eng_start/] Ma'am [eng_end/] awtomatiko pong mangyayari ang paglilipat Pero pwede nyong samantalahin ang oportunidad na ito para pumili ng bagong [eng_start/] plan [eng_end/] dahil maraming [eng_start/] available [eng_end/] na diskwento	57f44268-fbf9-4616-868e-0768e637f0e6	telco	00:03:48.100006103515625	8000	16	Audio/57f44268-fbf9-4616-868e-0768e637f0e6.wav	B96ADAE4-D9C9-434D-A184-38F1C502775D	True	agent	30	Female	Philippines	Pangasinan	882145B4-2242-46F5-BE34-08783B7C919C	True	customer	32	Female	Philippines	Laguna
