TranscriptionId	Channels	Channel	StartTime	EndTime	SegmentDuration	Transcription	RecordingId	Domain	Duration	SampleRate	BitDepth	RelativeFileName	LeftChannelSpeakerId	LeftChannelNative	LeftChannelRole	LeftChannelSpeakerAge	LeftChannelSpeakerGender	LeftChannelSpeakerLivingCountry	LeftChannelSpeakerAccent	RightChannelSpeakerId	RightChannelNative	RightChannelRole	RightChannelSpeakerAge	RightChannelSpeakerGender	RightChannelSpeakerLivingCountry	RightChannelSpeakerAccent
371261	2	1	0:03:04.054	0:03:17.742	00:00:13.688	[n_s/] Natanggap niyo- [eng_start/] Okay [eng_end/] po maraming salamat [eng_start/] sir [eng_end/] May kailangan pa po ba kayo [eng_start/] sir [eng_end/]	0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1	retail	00:03:59.67999267578125	8000	16	Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav	7C995739-18AF-4AA4-B492-E1EE6B431491	True	agent	36	Female	Philippines	Rizal	18A5C5AC-610D-4044-A2E4-F4AC8616EEB2	True	customer	28	Male	Philippines	Cavite
371262	2	2	0:03:08.856	0:03:11.110	00:00:2.254	[n_s/] [eng_start/] Okay [eng_end/] na po natanggap ko na po [eng_start/] ma'am [eng_end/] [uni/]	0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1	retail	00:03:59.67999267578125	8000	16	Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav	7C995739-18AF-4AA4-B492-E1EE6B431491	True	agent	36	Female	Philippines	Rizal	18A5C5AC-610D-4044-A2E4-F4AC8616EEB2	True	customer	28	Male	Philippines	Cavite
371263	2	2	0:03:15.278	0:03:22.338	00:00:7.060	[n_s/] [filler/] Wala na po [eng_start/] ma'am [eng_end/] Maraming salamat po [n_s/]	0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1	retail	00:03:59.67999267578125	8000	16	Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav	7C995739-18AF-4AA4-B492-E1EE6B431491	True	agent	36	Female	Philippines	Rizal	18A5C5AC-610D-4044-A2E4-F4AC8616EEB2	True	customer	28	Male	Philippines	Cavite
371264	2	1	0:03:17.742	0:03:34.570	00:00:16.828	[n_s/] [eng_start/] okay sir [eng_end/] matapos po ng tawag na ito magkakaroon po ng maikling [eng_start/] survey [eng_end/] [n_s/] ukol po sa serbisyo na [filler/] ng tawag [filler/] na ito ngayon at [n_s/] [filler/]	0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1	retail	00:03:59.67999267578125	8000	16	Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav	7C995739-18AF-4AA4-B492-E1EE6B431491	True	agent	36	Female	Philippines	Rizal	18A5C5AC-610D-4044-A2E4-F4AC8616EEB2	True	customer	28	Male	Philippines	Cavite
371265	2	1	0:03:34.570	0:03:36.672	00:00:2.102	[n_s/] Sana po ay makasali po kayo ano po	0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1	retail	00:03:59.67999267578125	8000	16	Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav	7C995739-18AF-4AA4-B492-E1EE6B431491	True	agent	36	Female	Philippines	Rizal	18A5C5AC-610D-4044-A2E4-F4AC8616EEB2	True	customer	28	Male	Philippines	Cavite
371266	2	2	0:03:35.711	0:03:40.306	00:00:4.595	[n_s/] [filler/] sige po [eng_start/] okay [eng_end/] po sakin yun	0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1	retail	00:03:59.67999267578125	8000	16	Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav	7C995739-18AF-4AA4-B492-E1EE6B431491	True	agent	36	Female	Philippines	Rizal	18A5C5AC-610D-4044-A2E4-F4AC8616EEB2	True	customer	28	Male	Philippines	Cavite
371267	2	1	0:03:39.867	0:03:51.218	00:00:11.351	[filler/] [eng_start/] Sir [eng_end/] wag niyo po munang ibababa ang telepono hanggang matapos po ang tawag at maraming salamat po ulit sa pagtawag [n_s/] [eng_start/] sir [eng_end/] at magandang umaga po ulit [n_s/]	0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1	retail	00:03:59.67999267578125	8000	16	Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav	7C995739-18AF-4AA4-B492-E1EE6B431491	True	agent	36	Female	Philippines	Rizal	18A5C5AC-610D-4044-A2E4-F4AC8616EEB2	True	customer	28	Male	Philippines	Cavite
371268	2	2	0:03:50.221	0:03:52.599	00:00:2.378	Marami ding salamat [eng_start/] ma'am [eng_end/] [n_s/] Paalam	0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1	retail	00:03:59.67999267578125	8000	16	Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav	7C995739-18AF-4AA4-B492-E1EE6B431491	True	agent	36	Female	Philippines	Rizal	18A5C5AC-610D-4044-A2E4-F4AC8616EEB2	True	customer	28	Male	Philippines	Cavite
371269	2	1	0:03:51.218	0:03:59.680	00:00:8.462	[n_s/] "Hannah" [n_s/]	0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1	retail	00:03:59.67999267578125	8000	16	Audio/0c5f4b3c-ac4a-43b2-8469-1986e80ad3f1.wav	7C995739-18AF-4AA4-B492-E1EE6B431491	True	agent	36	Female	Philippines	Rizal	18A5C5AC-610D-4044-A2E4-F4AC8616EEB2	True	customer	28	Male	Philippines	Cavite
329004	2	1	0:00:00.000	0:00:11.527	00:00:11.527	[n_s/] Magandang araw ako nga po pala si [eng_start/] sir [eng_end/] "Marvin" maraming salamat po sa pagtawag sa tindahan ng "Santa Maria" Ano pong maitutulong ko sa inyo	1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf	retail	00:04:26.8599853515625	8000	16	Audio/1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf.wav	924C354B-AD58-4B4E-B4E5-7A02D1AAFBCE	True	agent	23	Male	Philippines	Bulacan	8BB608CF-8954-4D62-A014-252F45054D60	True	customer	22	Male	Philippines	Bulacan
329005	2	2	0:00:12.575	0:00:19.685	00:00:7.110	[filler/] Tatanong ko lang po sana yung paghingi ng tulong sa [eng_start/] item [eng_end/] na hindi nagawa na kung ano ang ipinangako nitong gawin	1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf	retail	00:04:26.8599853515625	8000	16	Audio/1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf.wav	924C354B-AD58-4B4E-B4E5-7A02D1AAFBCE	True	agent	23	Male	Philippines	Bulacan	8BB608CF-8954-4D62-A014-252F45054D60	True	customer	22	Male	Philippines	Bulacan
329006	2	1	0:00:22.730	0:00:31.737	00:00:9.007	[filler/] Ganun ba sige po matutulungan ko naman po [n_s/] kayo [filler/] pwede [n_s/] naman po ito gawin sa pamamagitan ng telepono pero [eng_start/] sir [eng_end/] mahingi ko lang po yung numero ng inyong [eng_start/] item [eng_end/]	1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf	retail	00:04:26.8599853515625	8000	16	Audio/1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf.wav	924C354B-AD58-4B4E-B4E5-7A02D1AAFBCE	True	agent	23	Male	Philippines	Bulacan	8BB608CF-8954-4D62-A014-252F45054D60	True	customer	22	Male	Philippines	Bulacan
329007	2	2	0:00:32.731	0:00:36.562	00:00:3.831	[filler/] ang numero na ito ay [eng_start/] zero five three one [eng_end/]	1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf	retail	00:04:26.8599853515625	8000	16	Audio/1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf.wav	924C354B-AD58-4B4E-B4E5-7A02D1AAFBCE	True	agent	23	Male	Philippines	Bulacan	8BB608CF-8954-4D62-A014-252F45054D60	True	customer	22	Male	Philippines	Bulacan
329008	2	1	0:00:38.959	0:00:56.184	00:00:17.225	[eng_start/] zero five three one [eng_end/] maraming salamat po [filler/] [eng_start/] sir [eng_end/] saglit lang at titignan ko lang kung ano yung [filler/] [eng_start/] items [eng_end/] ng nasabi niyong numero [filler/] ang nakalagay po kasi dito sa aming [eng_start/] system [eng_end/] [filler/] [eng_start/] zero three five one [eng_end/] po ay [filler/] kung pagkakata- [filler/] kung pagkakatama po ba [n_s/] ay isang [eng_start/] bluetooth speaker [eng_end/] tama [n_s/] po ba [n_s/]	1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf	retail	00:04:26.8599853515625	8000	16	Audio/1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf.wav	924C354B-AD58-4B4E-B4E5-7A02D1AAFBCE	True	agent	23	Male	Philippines	Bulacan	8BB608CF-8954-4D62-A014-252F45054D60	True	customer	22	Male	Philippines	Bulacan
329009	2	2	0:00:57.016	0:00:59.515	00:00:2.499	[filler/] Oo isa itong [eng_start/] "Bluetooth" speaker [eng_end/]	1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf	retail	00:04:26.8599853515625	8000	16	Audio/1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf.wav	924C354B-AD58-4B4E-B4E5-7A02D1AAFBCE	True	agent	23	Male	Philippines	Bulacan	8BB608CF-8954-4D62-A014-252F45054D60	True	customer	22	Male	Philippines	Bulacan
329010	2	1	0:01:02.044	0:01:06.977	00:00:4.933	[filler/] Sige [eng_start/] sir [eng_end/] maraming salamat po [filler/] maitanong ko lang [eng_start/] sir [eng_end/] ano po ba yung naging diperensya nung [eng_start/] item [eng_end/]	1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf	retail	00:04:26.8599853515625	8000	16	Audio/1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf.wav	924C354B-AD58-4B4E-B4E5-7A02D1AAFBCE	True	agent	23	Male	Philippines	Bulacan	8BB608CF-8954-4D62-A014-252F45054D60	True	customer	22	Male	Philippines	Bulacan
329011	2	2	0:01:08.270	0:01:14.537	00:00:6.267	[filler/] [uni/] ng [eng_start/] salesperson [eng_end/] na gagana ito sa ay- sa "iPhone" pero eto hindi gumagana	1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf	retail	00:04:26.8599853515625	8000	16	Audio/1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf.wav	924C354B-AD58-4B4E-B4E5-7A02D1AAFBCE	True	agent	23	Male	Philippines	Bulacan	8BB608CF-8954-4D62-A014-252F45054D60	True	customer	22	Male	Philippines	Bulacan
329012	2	1	0:01:17.015	0:01:25.089	00:00:8.074	[filler/] Ganun po ba [eng_start/] sir [eng_end/] [filler/] tanong ko lang [eng_start/] sir [eng_end/] gumagana po ba yung [eng_start/] bluetooth speaker [eng_end/] nyo sa ibang [eng_start/] device [eng_end/]	1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf	retail	00:04:26.8599853515625	8000	16	Audio/1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf.wav	924C354B-AD58-4B4E-B4E5-7A02D1AAFBCE	True	agent	23	Male	Philippines	Bulacan	8BB608CF-8954-4D62-A014-252F45054D60	True	customer	22	Male	Philippines	Bulacan
329013	2	2	0:01:23.923	0:01:29.860	00:00:5.937	[filler/] [n_s/] oo gumagana naman ito pero po ano mas gusto ko po itong gumana sa aking "iPhone"	1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf	retail	00:04:26.8599853515625	8000	16	Audio/1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf.wav	924C354B-AD58-4B4E-B4E5-7A02D1AAFBCE	True	agent	23	Male	Philippines	Bulacan	8BB608CF-8954-4D62-A014-252F45054D60	True	customer	22	Male	Philippines	Bulacan
329014	2	1	0:01:32.397	0:01:41.764	00:00:9.367	[filler/] Sige po [eng_start/] sir [eng_end/] nauunawaan ko po [filler/] [eng_start/] sir [eng_end/] kung gusto niyo- [filler/] pumapayag po ba kayo mag-troubleshoot gamit ang telepono [eng_start/] okay [eng_end/] lang po ba [n_s/]	1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf	retail	00:04:26.8599853515625	8000	16	Audio/1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf.wav	924C354B-AD58-4B4E-B4E5-7A02D1AAFBCE	True	agent	23	Male	Philippines	Bulacan	8BB608CF-8954-4D62-A014-252F45054D60	True	customer	22	Male	Philippines	Bulacan
329015	2	2	0:01:40.812	0:01:42.821	00:00:2.009	[eng_start/] Okay [eng_end/] lang po ito at gagawin ko po ito	1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf	retail	00:04:26.8599853515625	8000	16	Audio/1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf.wav	924C354B-AD58-4B4E-B4E5-7A02D1AAFBCE	True	agent	23	Male	Philippines	Bulacan	8BB608CF-8954-4D62-A014-252F45054D60	True	customer	22	Male	Philippines	Bulacan
329016	2	1	0:01:45.686	0:01:55.022	00:00:9.336	[filler/] Sige po [eng_start/] sir [eng_end/] naiintindihan ko po [n_s/] [filler/] [eng_start/] sir [eng_end/] kung pwede po [n_s/] [filler/] paki-on na lang po yung [eng_start/] stereo [eng_end/] at pindutin [n_s/] po ng matagal ang [filler/] ikalimang buton sa [eng_start/] remote control [eng_end/]	1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf	retail	00:04:26.8599853515625	8000	16	Audio/1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf.wav	924C354B-AD58-4B4E-B4E5-7A02D1AAFBCE	True	agent	23	Male	Philippines	Bulacan	8BB608CF-8954-4D62-A014-252F45054D60	True	customer	22	Male	Philippines	Bulacan
329017	2	2	0:01:57.310	0:01:59.634	00:00:2.324	[filler/] [n_s/] Nagawa ko po [n_s/] itong mapindot [n_s/]	1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf	retail	00:04:26.8599853515625	8000	16	Audio/1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf.wav	924C354B-AD58-4B4E-B4E5-7A02D1AAFBCE	True	agent	23	Male	Philippines	Bulacan	8BB608CF-8954-4D62-A014-252F45054D60	True	customer	22	Male	Philippines	Bulacan
329018	2	1	0:02:02.411	0:02:08.911	00:00:6.500	Maraming salamat po [eng_start/] sir [eng_end/] [filler/] tanong ko lang kung [filler/] konektado na po ba yung [eng_start/] device [eng_end/] sa [eng_start/] "Bluetooth" [eng_end/] [filler/] pwede po bang paki tingnan	1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf	retail	00:04:26.8599853515625	8000	16	Audio/1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf.wav	924C354B-AD58-4B4E-B4E5-7A02D1AAFBCE	True	agent	23	Male	Philippines	Bulacan	8BB608CF-8954-4D62-A014-252F45054D60	True	customer	22	Male	Philippines	Bulacan
329019	2	2	0:02:10.334	0:02:13.924	00:00:3.590	[n_s/] [filler/] Oo konektado na ito at gumagana na ito ngayon	1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf	retail	00:04:26.8599853515625	8000	16	Audio/1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf.wav	924C354B-AD58-4B4E-B4E5-7A02D1AAFBCE	True	agent	23	Male	Philippines	Bulacan	8BB608CF-8954-4D62-A014-252F45054D60	True	customer	22	Male	Philippines	Bulacan
329020	2	1	0:02:16.232	0:02:18.994	00:00:2.762	Ayun buti naman at gumagana salamat naman	1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf	retail	00:04:26.8599853515625	8000	16	Audio/1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf.wav	924C354B-AD58-4B4E-B4E5-7A02D1AAFBCE	True	agent	23	Male	Philippines	Bulacan	8BB608CF-8954-4D62-A014-252F45054D60	True	customer	22	Male	Philippines	Bulacan
329021	2	2	0:02:20.618	0:02:23.116	00:00:2.498	[filler/] Para sa inyong tulong	1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf	retail	00:04:26.8599853515625	8000	16	Audio/1ae485bd-9fc8-4f5b-b88d-3ed5123c4abf.wav	924C354B-AD58-4B4E-B4E5-7A02D1AAFBCE	True	agent	23	Male	Philippines	Bulacan	8BB608CF-8954-4D62-A014-252F45054D60	True	customer	22	Male	Philippines	Bulacan
